dataset,distance,linkage,runtime,ARI,whs
MedicalImages,lorentzian,complete,15367.0,-0.0455609744481934,0.5824943499564375
MedicalImages,lorentzian,single,15392.0,0.0023048759956638,0.5799943830149299
MedicalImages,lorentzian,ward,15664.0,0.0657229508462677,0.6215853346450153
MedicalImages,lorentzian,weighted,15225.0,0.0633486292235051,0.6274922072148658
MedicalImages,msm,average,18127.0,-0.0467443559507028,0.6268008994787241
MedicalImages,msm,complete,18124.0,0.0373573021322948,0.5706315878783631
MedicalImages,msm,single,18194.0,0.0432033465902199,0.5565280448461085
MedicalImages,msm,ward,14887.0,0.0693515198597127,0.591037954497843
MedicalImages,msm,weighted,18121.0,0.0076948419664714,0.6208325497168538
MedicalImages,sbd,average,12769.0,-0.0279836805043859,0.618400979615126
MedicalImages,sbd,complete,12436.0,0.057813738269762,0.5553443599854939
MedicalImages,sbd,single,12389.0,-0.0047859647769859,0.6009355531799112
MedicalImages,sbd,ward,9443.0,0.0640845048763023,0.6318315382354699
MedicalImages,sbd,weighted,12440.0,0.0853878903312991,0.6364275237534739
MiddlePhalanxOutlineAgeGroup,dtw,average,5973.0,0.4039990872784798,0.3309123303221079
MiddlePhalanxOutlineAgeGroup,dtw,complete,5992.0,0.4229694180979494,0.3100535751976238
MiddlePhalanxOutlineAgeGroup,dtw,single,5900.0,0.4039990872784798,0.3798597836366686
MiddlePhalanxOutlineAgeGroup,dtw,ward,4555.0,0.4188041719457167,0.3181097247423036
MiddlePhalanxOutlineAgeGroup,dtw,weighted,5878.0,0.4267290304961765,0.3262575214731463
MiddlePhalanxOutlineAgeGroup,euclidean,average,5933.0,0.0039785552803198,0.3399070383049911
MiddlePhalanxOutlineAgeGroup,euclidean,complete,5987.0,0.4291018773697861,0.3244327045494199
MiddlePhalanxOutlineAgeGroup,euclidean,single,5542.0,0.0039785552803198,0.3210020673977549
MiddlePhalanxOutlineAgeGroup,euclidean,ward,7115.0,0.4259594236600932,0.3314400539583949
MiddlePhalanxOutlineAgeGroup,euclidean,weighted,5948.0,0.0692539015930038,0.3393485030892632
MiddlePhalanxOutlineAgeGroup,kdtw,average,10787.0,0.4039990872784798,0.3468835869868582
MiddlePhalanxOutlineAgeGroup,kdtw,complete,10780.0,0.4142607366768144,0.3182811107533143
MiddlePhalanxOutlineAgeGroup,kdtw,single,10585.0,0.0014048912355416,0.4167218621332926
MiddlePhalanxOutlineAgeGroup,kdtw,ward,10519.0,0.4165807436235581,0.3295861126526638
MiddlePhalanxOutlineAgeGroup,kdtw,weighted,10486.0,0.4461676653589898,0.3340536877393712
MiddlePhalanxOutlineAgeGroup,lorentzian,average,7306.0,0.0118998145513915,0.3632778666988989
MiddlePhalanxOutlineAgeGroup,lorentzian,complete,7255.0,0.4413949975998759,0.324946774234328
MiddlePhalanxOutlineAgeGroup,lorentzian,single,7215.0,0.0039785552803198,0.3133785165880464
MiddlePhalanxOutlineAgeGroup,lorentzian,ward,7077.0,0.4259594236600932,0.3523365371273038
MiddlePhalanxOutlineAgeGroup,lorentzian,weighted,7246.0,0.4098479637303971,0.3523672106807575
MiddlePhalanxOutlineAgeGroup,msm,average,8201.0,0.4098479637303971,0.3783179138438082
MiddlePhalanxOutlineAgeGroup,msm,complete,8327.0,0.4470051806880936,0.3174492582019813
MiddlePhalanxOutlineAgeGroup,msm,single,8514.0,0.0014048912355416,0.3567733130413909
MiddlePhalanxOutlineAgeGroup,msm,ward,6855.0,0.4353208139573878,0.3392824026764797
MiddlePhalanxOutlineAgeGroup,msm,weighted,8098.0,0.4470051806880936,0.3410515861494295
MiddlePhalanxOutlineAgeGroup,sbd,average,5880.0,0.0039785552803198,0.338183598274684
MiddlePhalanxOutlineAgeGroup,sbd,complete,5994.0,0.3354714833430548,0.3087510232029441
MiddlePhalanxOutlineAgeGroup,sbd,single,5936.0,0.0039785552803198,0.313104323255467
MiddlePhalanxOutlineAgeGroup,sbd,ward,4562.0,0.4275225421883791,0.3261733775494818
MiddlePhalanxOutlineAgeGroup,sbd,weighted,5951.0,0.1087711724781073,0.3328619591301336
MiddlePhalanxOutlineCorrect,dtw,average,9262.0,0.0014449789799057,0.3007462573573519
MiddlePhalanxOutlineCorrect,dtw,complete,9257.0,-0.0053801393381419,0.28026392715965
MiddlePhalanxOutlineCorrect,dtw,single,9272.0,0.0014449789799057,0.2564786347137887
MiddlePhalanxOutlineCorrect,dtw,ward,7241.0,-0.0053801393381419,0.2916971066376367
MiddlePhalanxOutlineCorrect,dtw,weighted,9208.0,-0.0053801393381419,0.2908616577095445
MiddlePhalanxOutlineCorrect,euclidean,average,9516.0,-0.0003253930176262,0.3317577176873909
MiddlePhalanxOutlineCorrect,euclidean,complete,9452.0,-0.0003253930176262,0.3010296433143991
MiddlePhalanxOutlineCorrect,euclidean,single,9622.0,0.0014449789799057,0.2773139089315883
MiddlePhalanxOutlineCorrect,euclidean,ward,11720.0,-0.0053801393381419,0.3253564751344604
MiddlePhalanxOutlineCorrect,euclidean,weighted,9669.0,-0.0003253930176262,0.3063771352621742
MiddlePhalanxOutlineCorrect,kdtw,average,17940.0,0.0014449789799057,0.3365946367573287
MiddlePhalanxOutlineCorrect,kdtw,complete,17862.0,-0.0054055087024522,0.2931345692443018
MiddlePhalanxOutlineCorrect,kdtw,single,17959.0,0.0014449789799057,0.281934825693126
MiddlePhalanxOutlineCorrect,kdtw,ward,17190.0,-0.0056576363215833,0.3140576731272462
MiddlePhalanxOutlineCorrect,kdtw,weighted,17959.0,0.0014449789799057,0.3128539280470985
MiddlePhalanxOutlineCorrect,lorentzian,average,11551.0,-0.0008789854083542,0.3399741330222832
MiddlePhalanxOutlineCorrect,lorentzian,complete,11555.0,-0.0051831615865193,0.323810523537145
MiddlePhalanxOutlineCorrect,lorentzian,single,11748.0,0.0014449789799057,0.2909797432817242
MiddlePhalanxOutlineCorrect,lorentzian,ward,11830.0,-0.0053801393381419,0.3217798869517778
MiddlePhalanxOutlineCorrect,lorentzian,weighted,11698.0,-0.0003253930176262,0.3218117053975712
MiddlePhalanxOutlineCorrect,msm,average,13524.0,0.0014449789799057,0.3157114777766533
MiddlePhalanxOutlineCorrect,msm,complete,13915.0,0.001122597208097,0.2969352185329612
MiddlePhalanxOutlineCorrect,msm,single,13896.0,0.0014449789799057,0.297030633925423
MiddlePhalanxOutlineCorrect,msm,ward,11142.0,-0.0053801393381419,0.3084572599491701
MiddlePhalanxOutlineCorrect,msm,weighted,13904.0,-0.0053801393381419,0.3135172385121927
MiddlePhalanxOutlineCorrect,sbd,average,9309.0,-0.0003253930176262,0.3311645770941083
MiddlePhalanxOutlineCorrect,sbd,complete,9350.0,0.0120128893996606,0.2876565415819185
MiddlePhalanxOutlineCorrect,sbd,single,9371.0,0.0014449789799057,0.2639060685629907
MiddlePhalanxOutlineCorrect,sbd,ward,6860.0,-0.0053801393381419,0.3153600893934956
MiddlePhalanxOutlineCorrect,sbd,weighted,9340.0,-0.0003253930176262,0.3066348634018174
MiddlePhalanxTW,dtw,average,5736.0,0.5062379534904481,0.3410602898070952
MiddlePhalanxTW,dtw,complete,5914.0,0.533032558023932,0.3103940177662753
MiddlePhalanxTW,dtw,single,5896.0,0.4247932325367417,0.378705301453601
MiddlePhalanxTW,dtw,ward,4767.0,0.5499246301953662,0.3343510767088958
MiddlePhalanxTW,dtw,weighted,5866.0,0.5189011915385785,0.3255014419517912
MiddlePhalanxTW,euclidean,average,5925.0,0.4253877400493365,0.3358216051279191
MiddlePhalanxTW,euclidean,complete,5963.0,0.5145995733414644,0.3076532718112078
MiddlePhalanxTW,euclidean,single,5903.0,0.0020208560503355,0.3105933303266743
MiddlePhalanxTW,euclidean,ward,7308.0,0.5511922127145629,0.3273939408628689
MiddlePhalanxTW,euclidean,weighted,6022.0,0.5029393268563772,0.3283637155207534
MiddlePhalanxTW,kdtw,average,10702.0,0.4316680131594151,0.3466126516099811
MiddlePhalanxTW,kdtw,complete,10573.0,0.5343566142487907,0.3188694220760852
MiddlePhalanxTW,kdtw,single,10653.0,0.4212037634368151,0.3711756222529981
MiddlePhalanxTW,kdtw,ward,10448.0,0.5608300848671064,0.3203108753982869
MiddlePhalanxTW,kdtw,weighted,10695.0,0.480563202585082,0.3174217831827101
MiddlePhalanxTW,lorentzian,average,7228.0,0.5169908034723636,0.3604631331593043
MiddlePhalanxTW,lorentzian,complete,7121.0,0.5306612970538432,0.3232426015187956
MiddlePhalanxTW,lorentzian,single,7346.0,0.0030937100188282,0.3148164539348377
MiddlePhalanxTW,lorentzian,ward,7474.0,0.5759634196533702,0.3402801479947253
MiddlePhalanxTW,lorentzian,weighted,7284.0,0.5028757527011192,0.3398669793364334
MiddlePhalanxTW,msm,average,8366.0,0.5206704564268244,0.362542273435052
MiddlePhalanxTW,msm,complete,8378.0,0.54451797509186,0.3298657415422841
MiddlePhalanxTW,msm,single,8345.0,0.425724315672449,0.3607074708476704
MiddlePhalanxTW,msm,ward,7043.0,0.5737002466188487,0.3335039216106525
MiddlePhalanxTW,msm,weighted,8391.0,0.5555798732369455,0.3479728321876008
MiddlePhalanxTW,sbd,average,5934.0,0.5199442489244898,0.3506216446414198
MiddlePhalanxTW,sbd,complete,5938.0,0.5370072905270984,0.3272947037325714
MiddlePhalanxTW,sbd,single,5841.0,0.4253877400493365,0.3264597391462583
MiddlePhalanxTW,sbd,ward,4761.0,0.5524314396543106,0.3254610777976614
MiddlePhalanxTW,sbd,weighted,5925.0,0.5474897644922135,0.3285476393213701
MixedShapesRegularTrain,dtw,average,761326.0,0.0154353066637693,0.324010630002188
MixedShapesRegularTrain,dtw,complete,767575.0,0.169572835874767,0.295686873010276
MixedShapesRegularTrain,dtw,single,761447.0,4.393079547422221e-05,0.3010403918622303
MixedShapesRegularTrain,dtw,ward,604696.0,0.3602644987220582,0.3124834485610123
MixedShapesRegularTrain,dtw,weighted,755847.0,0.26379965481749,0.3091323337465572
MixedShapesRegularTrain,euclidean,average,547930.0,0.133497954840125,0.3855524372788727
MixedShapesRegularTrain,euclidean,complete,545999.0,0.2078286947716183,0.3490254029901202
MixedShapesRegularTrain,euclidean,single,543040.0,0.0002435617640063,0.3836234888557345
MixedShapesRegularTrain,euclidean,ward,694910.0,0.6067101872879515,0.3585703826826394
MixedShapesRegularTrain,euclidean,weighted,546358.0,0.1491777302323561,0.3592208297113715
MixedShapesRegularTrain,kdtw,average,1777580.0,0.0725119875567524,0.3345928126327517
MixedShapesRegularTrain,kdtw,complete,1778983.0,0.0035428526128857,0.3556269084988226
MixedShapesRegularTrain,kdtw,single,1770870.0,0.0004660924601683,0.5355947472626081
MixedShapesRegularTrain,kdtw,ward,1770410.0,0.0019778432664798,0.430501932117435
MixedShapesRegularTrain,kdtw,weighted,1776185.0,0.0725119875567524,0.3544735887299755
MixedShapesRegularTrain,lorentzian,average,691775.0,0.1333738308773264,0.3795810201757659
MixedShapesRegularTrain,lorentzian,complete,696020.0,0.1846025278612817,0.3361193968956805
MixedShapesRegularTrain,lorentzian,single,691462.0,8.55412962530723e-05,0.3386062367923414
MixedShapesRegularTrain,lorentzian,ward,697541.0,0.6506163327775826,0.3469797223678363
MixedShapesRegularTrain,lorentzian,weighted,696829.0,0.3537245001286369,0.3551024489746
MixedShapesRegularTrain,msm,average,749329.0,0.0982389143363542,0.378943327643873
MixedShapesRegularTrain,msm,complete,752273.0,0.3817798398274287,0.3215746951472054
MixedShapesRegularTrain,msm,single,745887.0,-7.129549758448589e-05,0.3264398997606919
MixedShapesRegularTrain,msm,ward,588294.0,0.5483266011008924,0.3584102407038718
MixedShapesRegularTrain,msm,weighted,744790.0,0.1992437435251858,0.3607730391626944
MixedShapesRegularTrain,sbd,average,683026.0,0.0441199386967427,0.3652622027201166
MixedShapesRegularTrain,sbd,complete,680753.0,0.2089464201504545,0.3236398017864704
MixedShapesRegularTrain,sbd,single,683144.0,5.7051615914617e-05,0.3391032694467003
MixedShapesRegularTrain,sbd,ward,534890.0,0.4159549970591288,0.3461632083505683
MixedShapesRegularTrain,sbd,weighted,685786.0,0.0449700931481271,0.35824408988029
MixedShapesSmallTrain,dtw,average,647607.0,0.1269336039984971,0.3503410517040263
MixedShapesSmallTrain,dtw,complete,651833.0,0.1524789200808817,0.3029099636205139
MixedShapesSmallTrain,dtw,single,646681.0,-8.358874460746535e-05,0.3671038035733615
MixedShapesSmallTrain,dtw,ward,511801.0,0.4764962356492221,0.3327041590932647
MixedShapesSmallTrain,dtw,weighted,646477.0,0.0327557029776207,0.3337460709725064
MixedShapesSmallTrain,euclidean,average,467026.0,0.1985497108319632,0.3877309375347873
MixedShapesSmallTrain,euclidean,complete,467779.0,0.2502279183413469,0.3458643439549028
MixedShapesSmallTrain,euclidean,single,466756.0,0.0146997386310312,0.3348413790447016
MixedShapesSmallTrain,euclidean,ward,601673.0,0.5763760027580348,0.3471956651645623
MixedShapesSmallTrain,euclidean,weighted,467182.0,0.0374592867202955,0.358219091412914
MixedShapesSmallTrain,kdtw,average,1388473.0,0.0788213663210833,0.2641686034139701
MixedShapesSmallTrain,kdtw,complete,1386016.0,0.0071516796541926,0.3223103817620105
MixedShapesSmallTrain,kdtw,single,1379440.0,0.0006404074910703,0.4344940490104115
MixedShapesSmallTrain,kdtw,ward,1388461.0,0.0016186263834594,0.3481385930648761
MixedShapesSmallTrain,kdtw,weighted,1380081.0,0.0788213663210833,0.2805550931395557
MixedShapesSmallTrain,lorentzian,average,593330.0,0.0141971122461282,0.3777066977771396
MixedShapesSmallTrain,lorentzian,complete,590684.0,0.1566919773194403,0.3433963607233666
MixedShapesSmallTrain,lorentzian,single,601305.0,0.0145571144241541,0.343230920226777
MixedShapesSmallTrain,lorentzian,ward,604589.0,0.5800593130372669,0.3597280747703272
MixedShapesSmallTrain,lorentzian,weighted,594381.0,0.0165639600817816,0.3679190054710316
MixedShapesSmallTrain,msm,average,639918.0,0.0958591444454115,0.3647362176454237
MixedShapesSmallTrain,msm,complete,642624.0,0.2704801376330848,0.3152818095613117
MixedShapesSmallTrain,msm,single,637632.0,-0.0001853192058411,0.2916998377441138
MixedShapesSmallTrain,msm,ward,501829.0,0.6138539448370003,0.3383412119127707
MixedShapesSmallTrain,msm,weighted,641210.0,0.0817882685672293,0.3444853742958057
MixedShapesSmallTrain,sbd,average,588081.0,0.0700125858618947,0.3593900566022391
MixedShapesSmallTrain,sbd,complete,588155.0,0.1165399144211053,0.3147670548488422
MixedShapesSmallTrain,sbd,single,586836.0,0.0004729947318931,0.3205136496455509
MixedShapesSmallTrain,sbd,ward,461649.0,0.4800315010024626,0.3468639382280836
MixedShapesSmallTrain,sbd,weighted,594313.0,0.4301977140777637,0.3435437395255332
MoteStrain,dtw,average,13820.0,0.0005299329377346,0.4268056395052263
MoteStrain,dtw,complete,13837.0,0.247121150336282,0.3818093516912397
MoteStrain,dtw,single,13630.0,0.0005299329377346,0.3966468188737161
MoteStrain,dtw,ward,10619.0,0.0330224655129706,0.4202616656816883
MoteStrain,dtw,weighted,13622.0,0.0005299329377346,0.4250075232289422
MoteStrain,euclidean,average,14209.0,0.0005623663907654,0.5249333739689305
MoteStrain,euclidean,complete,14146.0,0.084145820069965,0.4481489584168038
MoteStrain,euclidean,single,14137.0,0.0005299329377346,0.6391338671530694
MoteStrain,euclidean,ward,17279.0,0.3910258246609269,0.4838844320633662
MoteStrain,euclidean,weighted,14224.0,9.544794019987973e-05,0.4750786399231519
MoteStrain,kdtw,average,26324.0,0.0399454513322119,0.491798513064094
MoteStrain,kdtw,complete,26516.0,0.0061882125342013,0.4385043815885562
MoteStrain,kdtw,single,25327.0,0.0002624966613107,0.5056033856367682
MoteStrain,kdtw,ward,25142.0,1.858269706034565e-05,0.5494624828038075
MoteStrain,kdtw,weighted,26720.0,0.0311559226262539,0.4996436244733246
MoteStrain,lorentzian,average,17245.0,-0.000224942394437,0.5199431912408137
MoteStrain,lorentzian,complete,17255.0,0.0091436238067135,0.4687231650304812
MoteStrain,lorentzian,single,17246.0,-0.000224942394437,0.5131324674757604
MoteStrain,lorentzian,ward,17613.0,0.617746710808716,0.4789973700872048
MoteStrain,lorentzian,weighted,17171.0,0.0002624966613107,0.5065428451735343
MoteStrain,msm,average,20611.0,-0.000224942394437,0.5304593755878244
MoteStrain,msm,complete,20562.0,0.0011441432607436,0.4452736621844712
MoteStrain,msm,single,20811.0,-0.000224942394437,0.5088468123881791
MoteStrain,msm,ward,16404.0,0.6452691174600035,0.4998056619316915
MoteStrain,msm,weighted,20625.0,0.0002624966613107,0.4942364575121205
MoteStrain,sbd,average,13624.0,0.0008023086088229,0.5554759273363054
MoteStrain,sbd,complete,13615.0,0.0005623663907654,0.5147997089647933
MoteStrain,sbd,single,13849.0,0.0002624966613107,0.5154577632763084
MoteStrain,sbd,ward,10454.0,0.0005131390494776,0.5118346554444467
MoteStrain,sbd,weighted,13549.0,0.0005623663907654,0.5286281667253536
NonInvasiveFetalECGThorax1,dtw,average,600174.0,0.1143219143355452,0.3885134351469632
NonInvasiveFetalECGThorax1,dtw,complete,600690.0,0.2224467658768719,0.3373763526003064
NonInvasiveFetalECGThorax1,dtw,single,600907.0,0.0008349161128573,0.3229996898515545
NonInvasiveFetalECGThorax1,dtw,ward,481165.0,0.4249305585566172,0.3832811063750234
NonInvasiveFetalECGThorax1,dtw,weighted,597578.0,0.1641893094426611,0.3730166797430407
NonInvasiveFetalECGThorax1,euclidean,average,453847.0,0.101336306916747,0.4146038380633179
NonInvasiveFetalECGThorax1,euclidean,complete,453852.0,0.1933461539163788,0.380470739742584
NonInvasiveFetalECGThorax1,euclidean,single,451388.0,0.0038466413266689,0.3959484264871454
NonInvasiveFetalECGThorax1,euclidean,ward,570064.0,0.4854172191156221,0.4008883029129807
NonInvasiveFetalECGThorax1,euclidean,weighted,452158.0,0.1700918762065277,0.3916597055163124
NonInvasiveFetalECGThorax1,kdtw,average,1218701.0,0.0022913459254136,0.3783594733807419
NonInvasiveFetalECGThorax1,kdtw,complete,1208011.0,0.2225730132244611,0.3435284318249858
NonInvasiveFetalECGThorax1,kdtw,single,1211405.0,6.130244491815526e-05,0.304104472840373
NonInvasiveFetalECGThorax1,kdtw,ward,1211193.0,0.1703814623545629,0.3427519310256126
NonInvasiveFetalECGThorax1,kdtw,weighted,1213796.0,0.0313786947069324,0.369807830441606
NonInvasiveFetalECGThorax1,lorentzian,average,568265.0,0.0501138505196409,0.424698656542009
NonInvasiveFetalECGThorax1,lorentzian,complete,567281.0,0.1699890050698463,0.3803733039533872
NonInvasiveFetalECGThorax1,lorentzian,single,568263.0,0.0015621763241098,0.4178854837153612
NonInvasiveFetalECGThorax1,lorentzian,ward,566752.0,0.4940472574628747,0.4126288296031718
NonInvasiveFetalECGThorax1,lorentzian,weighted,566693.0,0.1463221261332143,0.4147048729913699
NonInvasiveFetalECGThorax1,msm,average,597575.0,0.0306622615384381,0.3752454011733964
NonInvasiveFetalECGThorax1,msm,complete,598850.0,0.1047462256085651,0.3514340543314031
NonInvasiveFetalECGThorax1,msm,single,598681.0,7.154439766525323e-05,0.3180107502480455
NonInvasiveFetalECGThorax1,msm,ward,472536.0,0.5212628393413093,0.3863294797388634
NonInvasiveFetalECGThorax1,msm,weighted,598184.0,0.0357350736471042,0.374509491883259
NonInvasiveFetalECGThorax1,sbd,average,553310.0,0.1178800962056449,0.4411317889396307
NonInvasiveFetalECGThorax1,sbd,complete,553687.0,0.2246336342306366,0.4070178399369372
NonInvasiveFetalECGThorax1,sbd,single,554495.0,0.0038573628143517,0.4000969536333371
NonInvasiveFetalECGThorax1,sbd,ward,439894.0,0.4411761929046642,0.4286854818900666
NonInvasiveFetalECGThorax1,sbd,weighted,551166.0,0.1887016074682798,0.4304193469080858
NonInvasiveFetalECGThorax2,dtw,average,601628.0,0.2607959781246628,0.4449349193732101
NonInvasiveFetalECGThorax2,dtw,complete,605369.0,0.2112645035219772,0.3833334776830288
NonInvasiveFetalECGThorax2,dtw,single,599373.0,0.0145251335892064,0.4051255272839183
NonInvasiveFetalECGThorax2,dtw,ward,483355.0,0.5276128379042807,0.4476890161961083
NonInvasiveFetalECGThorax2,dtw,weighted,601889.0,0.2140985585383538,0.4394942135950253
NonInvasiveFetalECGThorax2,euclidean,average,452119.0,0.1617896688058192,0.4884386248233571
NonInvasiveFetalECGThorax2,euclidean,complete,452444.0,0.1988226607064241,0.4285805969761092
NonInvasiveFetalECGThorax2,euclidean,single,452122.0,0.0135725608762961,0.4563928130448748
NonInvasiveFetalECGThorax2,euclidean,ward,564442.0,0.522912500256857,0.4554459258441595
NonInvasiveFetalECGThorax2,euclidean,weighted,451461.0,0.1740233992580661,0.4748777307944832
NonInvasiveFetalECGThorax2,kdtw,average,1208602.0,0.0828789688505628,0.4065604015719565
NonInvasiveFetalECGThorax2,kdtw,complete,1211303.0,0.2406513720411278,0.3845979352952468
NonInvasiveFetalECGThorax2,kdtw,single,1214870.0,0.0247315237636151,0.4289713565652059
NonInvasiveFetalECGThorax2,kdtw,ward,1206225.0,0.1518453715036298,0.3872635887123407
NonInvasiveFetalECGThorax2,kdtw,weighted,1214533.0,0.1151381356718637,0.4011383701369892
NonInvasiveFetalECGThorax2,lorentzian,average,560192.0,0.1388007305623309,0.4758820892865762
NonInvasiveFetalECGThorax2,lorentzian,complete,566008.0,0.1525227066851569,0.4159175505074757
NonInvasiveFetalECGThorax2,lorentzian,single,565716.0,0.0076639614854471,0.4507118718671807
NonInvasiveFetalECGThorax2,lorentzian,ward,568785.0,0.4872073008648902,0.4564665446756612
NonInvasiveFetalECGThorax2,lorentzian,weighted,560129.0,0.1902866832632401,0.4613805038975547
NonInvasiveFetalECGThorax2,msm,average,599570.0,0.1521427282012805,0.3932129619350967
NonInvasiveFetalECGThorax2,msm,complete,598860.0,0.1830141322037205,0.3774291519029195
NonInvasiveFetalECGThorax2,msm,single,600625.0,0.0069483746194694,0.4298095124863797
NonInvasiveFetalECGThorax2,msm,ward,472689.0,0.5101061152187352,0.3811121809491674
NonInvasiveFetalECGThorax2,msm,weighted,598843.0,0.163452327913961,0.3715552055882197
NonInvasiveFetalECGThorax2,sbd,average,553834.0,0.1619409954728904,0.5053084901850258
NonInvasiveFetalECGThorax2,sbd,complete,551492.0,0.2003366804571111,0.4355795402716583
NonInvasiveFetalECGThorax2,sbd,single,553327.0,0.0109729244813385,0.4787523141590996
NonInvasiveFetalECGThorax2,sbd,ward,443012.0,0.4609496086493472,0.4744529140598257
NonInvasiveFetalECGThorax2,sbd,weighted,550968.0,0.1766946162205915,0.4765025510832709
OSULeaf,dtw,average,11496.0,0.0570210170104741,0.3760276896239328
OSULeaf,dtw,complete,11378.0,0.1176051433976326,0.3256313503009958
OSULeaf,dtw,single,11550.0,0.0003576671368751,0.3570133318221767
OSULeaf,dtw,ward,11443.0,0.1620914860625007,0.3598665905461845
OSULeaf,dtw,weighted,11303.0,0.0469993038472254,0.3500710548343202
OSULeaf,euclidean,average,12098.0,0.0126233556989269,0.3869088206033443
OSULeaf,euclidean,complete,11992.0,0.0213801239968855,0.3373906857309849
OSULeaf,euclidean,single,11959.0,0.0075204983523348,0.4271586223159269
OSULeaf,euclidean,ward,11967.0,0.136871137909343,0.3548029871712707
OSULeaf,euclidean,weighted,12037.0,0.1288368373283909,0.3666826614266691
OSULeaf,kdtw,average,20165.0,-0.0028450750670935,0.2741531048434839
OSULeaf,kdtw,complete,20136.0,-0.0013457125170326,0.346608906967441
OSULeaf,kdtw,single,20381.0,-0.0003595210782871,0.4919124677782509
OSULeaf,kdtw,ward,20077.0,0.0009205989233161,0.3599719460777838
OSULeaf,kdtw,weighted,20379.0,-0.0028450750670935,0.288247741392887
OSULeaf,lorentzian,average,12035.0,0.028927829707089,0.3903133657426609
OSULeaf,lorentzian,complete,11901.0,0.0792491593867587,0.3210017793983681
OSULeaf,lorentzian,single,11943.0,0.0079587429161284,0.4414569603024873
OSULeaf,lorentzian,ward,12138.0,0.138504191664906,0.3240935710782095
OSULeaf,lorentzian,weighted,12081.0,0.0869163664537872,0.3742041766494544
OSULeaf,msm,average,13303.0,0.262473550050931,0.447701150462024
OSULeaf,msm,complete,13428.0,0.1804472500579812,0.3836926807657289
OSULeaf,msm,single,13464.0,0.0009189650823608,0.3803993059545388
OSULeaf,msm,ward,12973.0,0.1295653739734779,0.3738664269178159
OSULeaf,msm,weighted,13314.0,0.2676852954028918,0.4127517287195885
OSULeaf,sbd,average,10913.0,0.2740910310531168,0.4112079863303152
OSULeaf,sbd,complete,10945.0,0.2419190439694673,0.3277140505026572
OSULeaf,sbd,single,10901.0,0.0099010159592827,0.3726820439835961
OSULeaf,sbd,ward,11065.0,0.3115522554350244,0.3696968257045331
OSULeaf,sbd,weighted,10919.0,0.2566621532027835,0.3913115034759395
OliveOil,dtw,average,5589.0,0.4074758078308517,0.6114681118869925
OliveOil,dtw,complete,5894.0,0.5007739139407698,0.5700591451650853
OliveOil,dtw,single,5854.0,0.4074758078308517,0.6763123653712231
OliveOil,dtw,ward,5374.0,0.504556844573738,0.6259745606757203
OliveOil,dtw,weighted,5744.0,0.4074758078308517,0.5387656669114431
OliveOil,euclidean,average,5529.0,0.5319066986911289,0.6098341150206008
OliveOil,euclidean,complete,5445.0,0.3576051099320398,0.5232130381721197
OliveOil,euclidean,single,5349.0,0.0770875470078581,0.6286051155073092
OliveOil,euclidean,ward,5788.0,0.5918348769997497,0.6208519912005567
OliveOil,euclidean,weighted,5329.0,0.3576051099320398,0.69092346167679
OliveOil,kdtw,average,7408.0,0.3618037851400748,0.6026197600810717
OliveOil,kdtw,complete,7517.0,0.3576051099320398,0.5792199405804279
OliveOil,kdtw,single,7244.0,0.0770875470078581,0.6472660961795217
OliveOil,kdtw,ward,7525.0,0.694329439431277,0.5546208880521163
OliveOil,kdtw,weighted,7371.0,0.3576051099320398,0.5603392263598712
OliveOil,lorentzian,average,5798.0,0.5319066986911289,0.6977027038272365
OliveOil,lorentzian,complete,5846.0,0.5319066986911289,0.5885340384002293
OliveOil,lorentzian,single,5953.0,0.0770875470078581,0.6759459922896103
OliveOil,lorentzian,ward,5719.0,0.694329439431277,0.581957967549003
OliveOil,lorentzian,weighted,5909.0,0.4843084654826989,0.6451250843218566
OliveOil,msm,average,5965.0,0.5319066986911289,0.6977027038272365
OliveOil,msm,complete,6064.0,0.5319066986911289,0.5885340384002293
OliveOil,msm,single,5798.0,0.0770875470078581,0.6759459922896103
OliveOil,msm,ward,5374.0,0.6662417691826129,0.6233356883298188
OliveOil,msm,weighted,5966.0,0.4843084654826989,0.6408877961862633
OliveOil,sbd,average,5471.0,0.5319066986911289,0.6089696373667542
OliveOil,sbd,complete,5632.0,0.3576051099320398,0.5232130381721197
OliveOil,sbd,single,5665.0,0.0770875470078581,0.6286051155073092
OliveOil,sbd,ward,5157.0,0.5918348769997497,0.6132501580093017
OliveOil,sbd,weighted,5749.0,0.3576051099320398,0.6383706872657926
PLAID,dtw,average,35476.0,0.0249582733484153,0.3475096024016575
PLAID,dtw,complete,36116.0,0.033321038459285,0.3581646563553275
PLAID,dtw,single,35994.0,0.0214780697440901,0.2875248508912795
PLAID,dtw,ward,31377.0,0.0250038945126704,0.3880406473852051
PLAID,dtw,weighted,36342.0,0.0249582733484153,0.3575646677431144
PLAID,euclidean,average,33502.0,0.0128440644494672,0.1926356460446642
PLAID,euclidean,complete,33588.0,0.0207140747470684,0.2310351332383713
PLAID,euclidean,single,33631.0,0.0049203607559671,0.290983138467741
PLAID,euclidean,ward,37850.0,0.0201465990186831,0.2301383940047531
PLAID,euclidean,weighted,33999.0,0.0167164045461585,0.2014767749392977
PLAID,kdtw,average,60226.0,0.0300313153436604,0.1810252039605676
PLAID,kdtw,complete,59932.0,0.0093857158153973,0.2957918716183693
