dataset,distance,linkage,runtime,ARI,whs
ECG200,kdtw,complete,2694.0,0.0307051348869255,0.3889855837271572
ECG200,kdtw,single,2635.0,0.0098278282716323,0.5069012734178103
ECG200,kdtw,ward,2763.0,0.0098278282716323,0.2813420696872212
ECG200,kdtw,weighted,2732.0,0.0098278282716323,0.4407681351988973
ECG200,lorentzian,average,1791.0,0.2086011288692779,0.627342238961489
ECG200,lorentzian,complete,1690.0,0.1875936873985803,0.471608908474891
ECG200,lorentzian,single,1568.0,0.0098278282716323,0.7948806786673801
ECG200,lorentzian,ward,1616.0,0.2086011288692779,0.5023288167351246
ECG200,lorentzian,weighted,1600.0,0.2086011288692779,0.6158227240131892
ECG200,msm,average,2008.0,0.0098278282716323,0.5826776829819615
ECG200,msm,complete,2227.0,0.2026421397850318,0.4882412900675626
ECG200,msm,single,1988.0,0.0098278282716323,0.8132442630657911
ECG200,msm,ward,2032.0,0.0098278282716323,0.4480384602896897
ECG200,msm,weighted,2021.0,0.0098278282716323,0.5572090194129832
ECG200,sbd,average,1192.0,0.0198105673797671,0.5064647507777386
ECG200,sbd,complete,1183.0,0.2497341263292947,0.4368846195314965
ECG200,sbd,single,1308.0,0.0098278282716323,0.8070625714998507
ECG200,sbd,ward,1165.0,0.0198105673797671,0.5228467597436198
ECG200,sbd,weighted,1182.0,0.0198105673797671,0.4762365563674022
ECG5000,dtw,average,9559479.0,0.3222243311174881,0.4174776368879104
ECG5000,dtw,complete,9867207.0,0.6787152989604418,0.3557677756901282
ECG5000,dtw,single,7543346.0,-6.186950158955076e-06,0.7140318319474938
ECG5000,dtw,ward,9571221.0,0.3222243311174881,0.3984875023511757
ECG5000,dtw,weighted,9565689.0,0.3222243311174881,0.4069076542572439
ECG5000,euclidean,average,8546133.0,0.0065307602960345,0.5623949927654185
ECG5000,euclidean,complete,8919789.0,0.6125755250004195,0.4561404914155426
ECG5000,euclidean,single,6433706.0,0.0017122911047517,0.972265954058109
ECG5000,euclidean,ward,8558269.0,0.0065307602960345,0.4285568269376857
ECG5000,euclidean,weighted,8558184.0,0.0065307602960345,0.5302352169415065
ECG5000,kdtw,average,9011978.0,0.7307301653033981,0.3286988976709054
ECG5000,kdtw,complete,9663883.0,0.1592129214857534,0.2779128161052618
ECG5000,kdtw,single,7183653.0,0.0047499918664264,0.5666342335638942
ECG5000,kdtw,ward,9017236.0,0.7307301653033981,0.2086401678400686
ECG5000,kdtw,weighted,8928454.0,0.7307301653033981,0.3414777525546567
ECG5000,lorentzian,average,8628673.0,-0.0139491421979199,0.5002525532444201
ECG5000,lorentzian,complete,9051022.0,0.1578181260308866,0.4497908743563351
ECG5000,lorentzian,single,6484169.0,0.0028004819518219,0.969431539490975
ECG5000,lorentzian,ward,8621234.0,-0.0139491421979199,0.4207641213289649
ECG5000,lorentzian,weighted,8619995.0,-0.0139491421979199,0.506694054106097
ECG5000,msm,average,8806702.0,-0.0054303953165361,0.4646168644523087
ECG5000,msm,complete,9296873.0,0.324482961660877,0.404814650752339
ECG5000,msm,single,6874660.0,-0.000352167051821,0.9613443291520568
ECG5000,msm,ward,8932277.0,-0.0054303953165361,0.4048233663710508
ECG5000,msm,weighted,8927002.0,-0.0054303953165361,0.4738784212071353
ECG5000,sbd,average,8816350.0,0.0648231282408003,0.4645116115192854
ECG5000,sbd,complete,9312226.0,0.6673772327251852,0.398107795157955
ECG5000,sbd,single,6784168.0,0.0008126226040787,0.9659551734497468
ECG5000,sbd,ward,8925626.0,0.0648231282408003,0.423520201263136
ECG5000,sbd,weighted,8910171.0,0.0648231282408003,0.4603355412851937
ECGFiveDays,dtw,average,42203.0,0.0038962243174565,0.5792155931011275
ECGFiveDays,dtw,complete,42694.0,0.0005340534396073,0.5175782802264487
ECGFiveDays,dtw,single,37005.0,0.0,0.6963335395299753
ECGFiveDays,dtw,ward,41915.0,0.0038962243174565,0.5336691626285357
ECGFiveDays,dtw,weighted,42019.0,0.0038962243174565,0.5666521110027429
ECGFiveDays,euclidean,average,43441.0,3.074715428391597e-05,0.7251120921533994
ECGFiveDays,euclidean,complete,44123.0,0.003179494403725,0.7115766195479712
ECGFiveDays,euclidean,single,40691.0,6.956405113486445e-08,0.9999364268780098
ECGFiveDays,euclidean,ward,43922.0,3.074715428391597e-05,0.5756715648110606
ECGFiveDays,euclidean,weighted,43616.0,3.074715428391597e-05,0.7823267354215473
ECGFiveDays,kdtw,average,43802.0,0.0132177335024216,0.4118404893586095
ECGFiveDays,kdtw,complete,45719.0,-0.0002353227732935,0.3633463655881758
ECGFiveDays,kdtw,single,39579.0,0.0,0.45665567926342
ECGFiveDays,kdtw,ward,43789.0,0.0132177335024216,0.3505446634269314
ECGFiveDays,kdtw,weighted,43891.0,0.0132177335024216,0.4358081098687744
ECGFiveDays,lorentzian,average,41767.0,0.0,0.6260959671395195
ECGFiveDays,lorentzian,complete,42619.0,-0.0005066151033826,0.5707197469175496
ECGFiveDays,lorentzian,single,37229.0,0.0,0.9797855711793686
ECGFiveDays,lorentzian,ward,41629.0,0.0,0.5319525919927898
ECGFiveDays,lorentzian,weighted,41580.0,0.0,0.6053595548518282
ECGFiveDays,msm,average,42529.0,0.0036331805016181,0.5400293314288886
ECGFiveDays,msm,complete,43595.0,0.0003660365434954,0.4680988848669402
ECGFiveDays,msm,single,36385.0,1.0248999203777975e-05,0.963351140911796
ECGFiveDays,msm,ward,42190.0,0.0036331805016181,0.4630260623775854
ECGFiveDays,msm,weighted,42566.0,0.0036331805016181,0.5375949727201803
ECGFiveDays,sbd,average,45358.0,0.0137521732772255,0.70513911252225
ECGFiveDays,sbd,complete,46219.0,0.0116759667937548,0.6652297851847809
ECGFiveDays,sbd,single,40244.0,0.0,0.958435312873675
ECGFiveDays,sbd,ward,44812.0,0.0137521732772255,0.555103873879494
ECGFiveDays,sbd,weighted,44799.0,0.0137521732772255,0.7383664709613472
EOGHorizontalSignal,dtw,average,107486.0,0.1548117595436993,0.3940194475655441
EOGHorizontalSignal,dtw,complete,107591.0,0.1534724389277123,0.3627875610314605
EOGHorizontalSignal,dtw,single,106939.0,-3.4641284759219e-07,0.5111094201260721
EOGHorizontalSignal,dtw,ward,107486.0,0.1548117595436993,0.3834919694852965
EOGHorizontalSignal,dtw,weighted,106908.0,0.1548117595436993,0.382158855173731
EOGHorizontalSignal,euclidean,average,24574.0,0.1772916440543468,0.5999037089344514
EOGHorizontalSignal,euclidean,complete,25158.0,0.1779642546921376,0.5568576748324426
EOGHorizontalSignal,euclidean,single,24129.0,-3.6184263403041058e-06,0.9660666491234312
EOGHorizontalSignal,euclidean,ward,25096.0,0.1772916440543468,0.4998711033652052
EOGHorizontalSignal,euclidean,weighted,24545.0,0.1772916440543468,0.6175971190138503
EOGHorizontalSignal,kdtw,average,7797302.0,-0.0013106801256506,0.0565305330228244
EOGHorizontalSignal,kdtw,complete,7836576.0,-0.0013106801256506,0.0442623181537424
EOGHorizontalSignal,kdtw,single,7649355.0,-0.0013106801256506,0.0536521159023589
EOGHorizontalSignal,kdtw,ward,7810211.0,-0.0013106801256506,0.0467006648659729
EOGHorizontalSignal,kdtw,weighted,7811933.0,-0.0013106801256506,0.058710736514145
EOGHorizontalSignal,lorentzian,average,23975.0,0.1241670257937327,0.6210747008599613
EOGHorizontalSignal,lorentzian,complete,24799.0,0.1519638958802779,0.5172051983857715
EOGHorizontalSignal,lorentzian,single,24361.0,2.6238882124533414e-05,0.9016719812393452
EOGHorizontalSignal,lorentzian,ward,23526.0,0.1241670257937327,0.5042968967543338
EOGHorizontalSignal,lorentzian,weighted,23912.0,0.1241670257937327,0.619375179431295
EOGHorizontalSignal,msm,average,85178.0,0.1218888039160378,0.3669482286573816
EOGHorizontalSignal,msm,complete,85466.0,0.0915876064661675,0.3127576284574479
EOGHorizontalSignal,msm,single,85333.0,-3.6184263403041058e-06,0.6024296936112644
EOGHorizontalSignal,msm,ward,85188.0,0.1218888039160378,0.3505139109152559
EOGHorizontalSignal,msm,weighted,84691.0,0.1218888039160378,0.3812539036398398
EOGHorizontalSignal,sbd,average,21709.0,0.132670582575724,0.4992696378802403
EOGHorizontalSignal,sbd,complete,22419.0,0.1269210616958156,0.4435972920980167
EOGHorizontalSignal,sbd,single,22148.0,0.0001880029287298,0.8693128674011176
EOGHorizontalSignal,sbd,ward,21782.0,0.132670582575724,0.4758372024077334
EOGHorizontalSignal,sbd,weighted,21105.0,0.132670582575724,0.4894145229729236
EOGVerticalSignal,dtw,average,107070.0,0.0324094416842865,0.3730543022484978
EOGVerticalSignal,dtw,complete,107489.0,0.0596268298652744,0.3484690422088241
EOGVerticalSignal,dtw,single,103625.0,0.0003009474655206,0.5145710412613493
EOGVerticalSignal,dtw,ward,107087.0,0.0324094416842865,0.3713282824280604
EOGVerticalSignal,dtw,weighted,107506.0,0.0324094416842865,0.3626762670604511
EOGVerticalSignal,euclidean,average,24285.0,0.0431375717915218,0.5386592875651565
EOGVerticalSignal,euclidean,complete,24782.0,0.0820623148847746,0.4710189453835844
EOGVerticalSignal,euclidean,single,20255.0,0.0002194557319824,0.9396254866050948
EOGVerticalSignal,euclidean,ward,24292.0,0.0431375717915218,0.4631147428339999
EOGVerticalSignal,euclidean,weighted,24276.0,0.0431375717915218,0.5323272815778538
EOGVerticalSignal,kdtw,average,7844524.0,-0.0013106801256506,0.0314720476417777
EOGVerticalSignal,kdtw,complete,7869171.0,-0.0013106801256506,0.0296397205584807
EOGVerticalSignal,kdtw,single,7877366.0,-0.0013106801256506,0.0315301689871369
EOGVerticalSignal,kdtw,ward,7844548.0,-0.0013106801256506,0.0289635992149996
EOGVerticalSignal,kdtw,weighted,7846248.0,-0.0013106801256506,0.0322171080328933
EOGVerticalSignal,lorentzian,average,23656.0,0.0680753476769661,0.487506534955001
EOGVerticalSignal,lorentzian,complete,24316.0,0.048817166953351,0.4353700066467837
EOGVerticalSignal,lorentzian,single,19856.0,0.0001021959292657,0.9028673033672632
EOGVerticalSignal,lorentzian,ward,23238.0,0.0680753476769661,0.4403965544959722
EOGVerticalSignal,lorentzian,weighted,23617.0,0.0680753476769661,0.486590892991198
EOGVerticalSignal,msm,average,90155.0,0.0425875765504264,0.3293934538032554
EOGVerticalSignal,msm,complete,90604.0,0.0649189457046589,0.2910597034025826
EOGVerticalSignal,msm,single,85297.0,5.140808184306341e-05,0.6830627083151096
EOGVerticalSignal,msm,ward,89810.0,0.0425875765504264,0.3176501881912624
EOGVerticalSignal,msm,weighted,89764.0,0.0425875765504264,0.3392401770837276
EOGVerticalSignal,sbd,average,21417.0,0.069233097959877,0.52921320819313
EOGVerticalSignal,sbd,complete,22301.0,0.0879706184910966,0.494801212903594
EOGVerticalSignal,sbd,single,18251.0,-2.3767172139799012e-05,0.8430384521123451
EOGVerticalSignal,sbd,ward,21638.0,0.069233097959877,0.4576445760890043
EOGVerticalSignal,sbd,weighted,21517.0,0.069233097959877,0.5442900907008897
Earthquakes,dtw,average,13008.0,-0.0946788325241363,0.2132936837088152
Earthquakes,dtw,complete,13033.0,-0.0955273528573649,0.2098385482743259
Earthquakes,dtw,single,12318.0,-0.003226635061834,0.3726317122405191
Earthquakes,dtw,ward,12960.0,-0.0946788325241363,0.2290276702006861
Earthquakes,dtw,weighted,12923.0,-0.0946788325241363,0.228897979449106
Earthquakes,euclidean,average,8461.0,0.0075581169101724,0.1960961632034421
Earthquakes,euclidean,complete,8098.0,-0.0007769552848498,0.1908480482746929
Earthquakes,euclidean,single,7122.0,-0.003226635061834,0.384821687739936
Earthquakes,euclidean,ward,8157.0,0.0075581169101724,0.1961647243944065
Earthquakes,euclidean,weighted,8133.0,0.0075581169101724,0.2124574175291615
Earthquakes,kdtw,average,393287.0,0.0240755374704385,0.0318598403377865
Earthquakes,kdtw,complete,393004.0,0.0240755374704385,0.0318598403377865
Earthquakes,kdtw,single,392643.0,0.0240755374704385,0.0316140587552239
Earthquakes,kdtw,ward,392514.0,0.0240755374704385,0.038747749823117
Earthquakes,kdtw,weighted,393211.0,0.0240755374704385,0.0318598403377865
Earthquakes,lorentzian,average,7073.0,-0.003226635061834,0.4227199373446312
Earthquakes,lorentzian,complete,7422.0,-0.003226635061834,0.348978008693538
Earthquakes,lorentzian,single,7143.0,-0.003226635061834,0.9010528265259126
Earthquakes,lorentzian,ward,7161.0,-0.003226635061834,0.2793712979306657
Earthquakes,lorentzian,weighted,7095.0,-0.003226635061834,0.3959367155080444
Earthquakes,msm,average,10859.0,0.0076269113268282,0.354714593752614
Earthquakes,msm,complete,11250.0,0.0738915711892732,0.2679794910636294
Earthquakes,msm,single,10239.0,-0.003226635061834,0.7558832475210903
Earthquakes,msm,ward,11033.0,0.0076269113268282,0.2935422056543134
Earthquakes,msm,weighted,10808.0,0.0076269113268282,0.3355543380853121
Earthquakes,sbd,average,8855.0,0.0377419805198126,0.2002177605461255
Earthquakes,sbd,complete,9204.0,0.0054057817732241,0.1839887052045515
Earthquakes,sbd,single,7457.0,-0.003226635061834,0.3885657493899254
Earthquakes,sbd,ward,8964.0,0.0377419805198126,0.2006205764004506
Earthquakes,sbd,weighted,9250.0,0.0377419805198126,0.1949472864166551
EthanolLevel,dtw,average,455258.0,-0.0004594319751831,0.5111636594167597
EthanolLevel,dtw,complete,456384.0,0.0026812711844904,0.4390621799803572
EthanolLevel,dtw,single,442672.0,2.7964048262617293e-05,0.7817155998861
EthanolLevel,dtw,ward,455124.0,-0.0004594319751831,0.4821948619368031
EthanolLevel,dtw,weighted,454843.0,-0.0004594319751831,0.4710275069983842
EthanolLevel,euclidean,average,61970.0,0.0013797800169062,0.6218567887769045
EthanolLevel,euclidean,complete,63642.0,-9.53252540261589e-05,0.5538297415791928
EthanolLevel,euclidean,single,50686.0,4.67626809621553e-05,0.9814811426278308
EthanolLevel,euclidean,ward,62037.0,0.0013797800169062,0.518937192699262
EthanolLevel,euclidean,weighted,62613.0,0.0013797800169062,0.6334361469733375
EthanolLevel,kdtw,average,3992601.0,0.0030681937599488,0.3594769354129479
EthanolLevel,kdtw,complete,3981627.0,0.00148311283198,0.3285707351965189
EthanolLevel,kdtw,single,3950166.0,6.761477752267876e-06,0.4740472729997353
EthanolLevel,kdtw,ward,3987394.0,0.0030681937599488,0.2804490872292415
EthanolLevel,kdtw,weighted,3989632.0,0.0030681937599488,0.3589286414231933
EthanolLevel,lorentzian,average,61001.0,0.0009707050957802,0.5411065682690577
EthanolLevel,lorentzian,complete,62060.0,0.0023511232110031,0.4583380432329664
EthanolLevel,lorentzian,single,49157.0,2.27191137485058e-05,0.974285406586854
EthanolLevel,lorentzian,ward,60374.0,0.0009707050957802,0.4759557732899803
EthanolLevel,lorentzian,weighted,60482.0,0.0009707050957802,0.5543320921667273
EthanolLevel,msm,average,265574.0,0.0012366617376527,0.484115070944502
EthanolLevel,msm,complete,267163.0,0.0026046112797437,0.3937410815393913
EthanolLevel,msm,single,253042.0,2.27191137485058e-05,0.9621028173436542
EthanolLevel,msm,ward,265325.0,0.0012366617376527,0.4697697318587102
EthanolLevel,msm,weighted,265508.0,0.0012366617376527,0.4624591891426473
EthanolLevel,sbd,average,64621.0,0.0037686399554141,0.5502605803777171
EthanolLevel,sbd,complete,66160.0,0.0037705365785753,0.4780459914185943
EthanolLevel,sbd,single,52799.0,4.931517374223568e-05,0.976395193490323
EthanolLevel,sbd,ward,64529.0,0.0037686399554141,0.5006953729776606
EthanolLevel,sbd,weighted,65346.0,0.0037686399554141,0.5280442964688777
FaceAll,dtw,average,776417.0,0.158871585771687,0.4873817005694247
FaceAll,dtw,complete,815941.0,0.2685873555416309,0.4276189054518653
FaceAll,dtw,single,655864.0,0.0009882760735539,0.8352551366243021
FaceAll,dtw,ward,772409.0,0.158871585771687,0.4492634380466868
FaceAll,dtw,weighted,773993.0,0.158871585771687,0.4932514724030741
FaceAll,euclidean,average,785174.0,0.1177437823735328,0.5652384945796244
FaceAll,euclidean,complete,813507.0,0.1557071054203064,0.4803319722553175
FaceAll,euclidean,single,667356.0,0.0006767093954193,0.964159497919431
FaceAll,euclidean,ward,785005.0,0.1177437823735328,0.4756787499236053
FaceAll,euclidean,weighted,786402.0,0.1177437823735328,0.5644655543886908
FaceAll,kdtw,average,1142380.0,0.2453332166855988,0.4562496804577665
FaceAll,kdtw,complete,1245816.0,0.1170482052489522,0.3892171956491461
FaceAll,kdtw,single,1055614.0,0.0049300778266973,0.6016767372508612
FaceAll,kdtw,ward,1141240.0,0.2453332166855988,0.1730274332120628
FaceAll,kdtw,weighted,1143676.0,0.2453332166855988,0.470364637458271
FaceAll,lorentzian,average,810995.0,0.1950409367522146,0.5889712962299144
FaceAll,lorentzian,complete,841809.0,0.1321721970632928,0.4851196896664465
FaceAll,lorentzian,single,686454.0,0.0004371324586766,0.9560213312895702
FaceAll,lorentzian,ward,805823.0,0.1950409367522146,0.4732577684655499
FaceAll,lorentzian,weighted,803276.0,0.1950409367522146,0.5814483518819219
FaceAll,msm,average,741133.0,0.2290687114649028,0.6223169382277755
FaceAll,msm,complete,789328.0,0.3161191810050368,0.5289090427560574
FaceAll,msm,single,633067.0,0.0004671555701161,0.9472297807179316
FaceAll,msm,ward,744848.0,0.2290687114649028,0.4991055274009058
FaceAll,msm,weighted,740527.0,0.2290687114649028,0.6161731142124471
FaceAll,sbd,average,740995.0,0.1002416262351444,0.5688490503208098
FaceAll,sbd,complete,774130.0,0.2755100035896754,0.4877413220836515
FaceAll,sbd,single,614589.0,0.0007683744572811,0.9591540853351824
FaceAll,sbd,ward,738309.0,0.1002416262351444,0.5104570979610262
FaceAll,sbd,weighted,738927.0,0.1002416262351444,0.5617747386309264
FaceFour,dtw,average,697.0,0.0001042130818724,0.7397041656321889
FaceFour,dtw,complete,716.0,0.1548061296826553,0.5643598189471342
FaceFour,dtw,single,730.0,0.0001042130818724,0.8063984960780929
FaceFour,dtw,ward,682.0,0.0001042130818724,0.689105291877664
FaceFour,dtw,weighted,725.0,0.0001042130818724,0.7424234672083218
FaceFour,euclidean,average,709.0,-0.0016729844954092,0.5820876166918385
FaceFour,euclidean,complete,761.0,0.1279358462255422,0.4985181399002301
FaceFour,euclidean,single,779.0,0.0001042130818724,0.7788821109954351
FaceFour,euclidean,ward,666.0,-0.0016729844954092,0.5293595493317255
FaceFour,euclidean,weighted,680.0,-0.0016729844954092,0.564522386811535
FaceFour,kdtw,average,4206.0,0.039900044288951,0.4587358757766867
FaceFour,kdtw,complete,4430.0,-0.0123101747850367,0.4885128086950342
FaceFour,kdtw,single,4235.0,0.1007323773454432,0.4963502141475779
FaceFour,kdtw,ward,4237.0,0.039900044288951,0.3695685377456273
FaceFour,kdtw,weighted,4238.0,0.039900044288951,0.445437300760219
FaceFour,lorentzian,average,885.0,0.3403143108516166,0.6504970835924805
FaceFour,lorentzian,complete,878.0,0.1069345889818063,0.6254573281700865
FaceFour,lorentzian,single,877.0,0.0001042130818724,0.7620512607689301
FaceFour,lorentzian,ward,887.0,0.3403143108516166,0.6744499327085589
FaceFour,lorentzian,weighted,893.0,0.3403143108516166,0.7002214300555119
FaceFour,msm,average,1287.0,-0.0021172838897296,0.7948336835190503
FaceFour,msm,complete,1318.0,0.1649682012362373,0.6723592243303382
FaceFour,msm,single,1339.0,-0.0021172838897296,0.7836021034258983
FaceFour,msm,ward,1203.0,-0.0021172838897296,0.6130200266091524
FaceFour,msm,weighted,1284.0,-0.0021172838897296,0.7427295600111627
FaceFour,sbd,average,621.0,0.1203558652989728,0.6391831330907533
FaceFour,sbd,complete,583.0,0.1203558652989728,0.5802648681346381
FaceFour,sbd,single,580.0,-0.0068014232373379,0.8463796440182727
FaceFour,sbd,ward,596.0,0.1203558652989728,0.5708523973775396
FaceFour,sbd,weighted,611.0,0.1203558652989728,0.6074053960527614
FacesUCR,dtw,average,715725.0,0.0863911247558022,0.5094464997727842
FacesUCR,dtw,complete,757121.0,0.2397731159403378,0.4235638049463767
FacesUCR,dtw,single,598126.0,0.000940199490704,0.8508331745310547
FacesUCR,dtw,ward,716434.0,0.0863911247558022,0.4454806866485014
FacesUCR,dtw,weighted,715540.0,0.0863911247558022,0.4935377603623334
FacesUCR,euclidean,average,816054.0,0.1775911003847401,0.563012697613961
FacesUCR,euclidean,complete,847917.0,0.159837270184458,0.4824850878767123
FacesUCR,euclidean,single,695769.0,0.0006237963874682,0.9576445061581024
FacesUCR,euclidean,ward,813193.0,0.1775911003847401,0.4626703963796545
FacesUCR,euclidean,weighted,814785.0,0.1775911003847401,0.5437054283104802
FacesUCR,kdtw,average,1225073.0,0.2572313179020378,0.4931008509738754
FacesUCR,kdtw,complete,1352677.0,0.1082208477445656,0.4476771003506508
FacesUCR,kdtw,single,1129292.0,0.0044651521253584,0.6061504092153207
FacesUCR,kdtw,ward,1227300.0,0.2572313179020378,0.2089863076054616
FacesUCR,kdtw,weighted,1221753.0,0.2572313179020378,0.51284874395664
FacesUCR,lorentzian,average,736999.0,0.1912709658147643,0.579882522848079
FacesUCR,lorentzian,complete,776154.0,0.1467128157201314,0.4807833329735509
FacesUCR,lorentzian,single,615189.0,0.0001529822417583,0.9530365353587824
FacesUCR,lorentzian,ward,732486.0,0.1912709658147643,0.4769014496606297
FacesUCR,lorentzian,weighted,736068.0,0.1912709658147643,0.587179709895002
FacesUCR,msm,average,712499.0,0.239500476136181,0.6279160425184972
FacesUCR,msm,complete,763555.0,0.3962909550489347,0.5236144498661361
FacesUCR,msm,single,603999.0,0.0004537272728739,0.9504918283634824
FacesUCR,msm,ward,714242.0,0.239500476136181,0.4810639628780038
FacesUCR,msm,weighted,715514.0,0.239500476136181,0.6309548385108877
FacesUCR,sbd,average,718366.0,0.2018429287660204,0.5602296762548424
FacesUCR,sbd,complete,751636.0,0.2343656289868715,0.5054241088259905
FacesUCR,sbd,single,591440.0,0.0004603077818939,0.939146658061583
FacesUCR,sbd,ward,717192.0,0.2018429287660204,0.4933885437095093
FacesUCR,sbd,weighted,719405.0,0.2018429287660204,0.5607511281387816
FiftyWords,dtw,average,47333.0,0.3872772014083889,0.289625816843902
FiftyWords,dtw,complete,49020.0,0.2858645858400543,0.2654363764555946
FiftyWords,dtw,single,39666.0,0.0123408491764243,0.4662832772667344
FiftyWords,dtw,ward,47411.0,0.3872772014083889,0.2816975322937354
FiftyWords,dtw,weighted,46934.0,0.3872772014083889,0.2807250268212484
FiftyWords,euclidean,average,43506.0,0.3223452015394243,0.541928502791465
FiftyWords,euclidean,complete,44535.0,0.1981952852747014,0.4561042197027951
FiftyWords,euclidean,single,36462.0,0.0086530539344575,0.9238729082331196
FiftyWords,euclidean,ward,43238.0,0.3223452015394243,0.4686510492275725
FiftyWords,euclidean,weighted,43214.0,0.3223452015394243,0.5138125644967921
FiftyWords,kdtw,average,288350.0,0.2523777145928375,0.4545096585911564
FiftyWords,kdtw,complete,303528.0,0.0495847484588335,0.4359439433010242
FiftyWords,kdtw,single,282683.0,0.0416362767183696,0.5805360286010444
FiftyWords,kdtw,ward,288570.0,0.2523777145928375,0.1475642119433642
FiftyWords,kdtw,weighted,289202.0,0.2523777145928375,0.4906703170049359
FiftyWords,lorentzian,average,42889.0,0.2867690662976517,0.5179531881377182
FiftyWords,lorentzian,complete,43885.0,0.246719437369072,0.4460200654038724
FiftyWords,lorentzian,single,35662.0,0.0105042306228213,0.90031906955866
FiftyWords,lorentzian,ward,42494.0,0.2867690662976517,0.4475062914642609
FiftyWords,lorentzian,weighted,42486.0,0.2867690662976517,0.5227151168515558
FiftyWords,msm,average,46793.0,0.4951465591740245,0.4818168356796132
FiftyWords,msm,complete,49092.0,0.3122374693537642,0.3920163158601794
FiftyWords,msm,single,40041.0,0.012443565068275,0.7229599161900796
FiftyWords,msm,ward,46766.0,0.4951465591740245,0.4281344207333262
FiftyWords,msm,weighted,47329.0,0.4951465591740245,0.4666643532073772
FiftyWords,sbd,average,42832.0,0.3277252031990954,0.5069476485832756
FiftyWords,sbd,complete,44937.0,0.2289879174919767,0.4337739095281929
FiftyWords,sbd,single,35638.0,0.0113972257728514,0.939435836645254
FiftyWords,sbd,ward,42835.0,0.3277252031990954,0.4406124009051463
FiftyWords,sbd,weighted,43465.0,0.3277252031990954,0.5028918645082362
Fish,dtw,average,6119.0,3.505485832528448e-05,0.38299798749405
Fish,dtw,complete,6209.0,0.1290043713919841,0.3591171503094887
Fish,dtw,single,5768.0,-4.157146660370275e-06,0.7703803057404388
Fish,dtw,ward,6068.0,3.505485832528448e-05,0.3813600718566081
Fish,dtw,weighted,6092.0,3.505485832528448e-05,0.3967477053198647
Fish,euclidean,average,4232.0,0.071297275533538,0.5193379542433559
Fish,euclidean,complete,4517.0,0.1387193390675159,0.430672811491131
Fish,euclidean,single,3931.0,0.0002825932530661,0.939394458592532
Fish,euclidean,ward,4173.0,0.071297275533538,0.4873921317942828
Fish,euclidean,weighted,4190.0,0.071297275533538,0.4755255853118482
Fish,kdtw,average,49140.0,3.5902124711449375e-05,0.3902942694226107
Fish,kdtw,complete,48711.0,0.0604287578622339,0.2898911940696486
Fish,kdtw,single,48937.0,7.426686331093924e-05,0.4819134045051835
Fish,kdtw,ward,48620.0,3.5902124711449375e-05,0.2318889873737372
Fish,kdtw,weighted,48771.0,3.5902124711449375e-05,0.3653463396255182
Fish,lorentzian,average,4002.0,0.0586222078402628,0.4929656883976289
Fish,lorentzian,complete,3796.0,0.121133018859562,0.4337167094536269
Fish,lorentzian,single,3560.0,7.530414208344884e-05,0.8974601796392634
Fish,lorentzian,ward,3731.0,0.0586222078402628,0.4946615788539438
Fish,lorentzian,weighted,3751.0,0.0586222078402628,0.4601669737844545
Fish,msm,average,6045.0,0.1034245323086966,0.4888119625746172
Fish,msm,complete,6114.0,0.2060636023436498,0.4445513407368331
Fish,msm,single,5696.0,7.426686331093924e-05,0.8999327487669937
Fish,msm,ward,6054.0,0.1034245323086966,0.4260004614915972
Fish,msm,weighted,5974.0,0.1034245323086966,0.4942970685674002
Fish,sbd,average,3593.0,0.0452139721994921,0.5413493588562216
Fish,sbd,complete,3699.0,0.0925613203020274,0.4261752834169886
Fish,sbd,single,3293.0,-4.336915164602503e-05,0.8527820952860665
Fish,sbd,ward,3641.0,0.0452139721994921,0.5064993685070369
Fish,sbd,weighted,3649.0,0.0452139721994921,0.4628203531496864
FordA,dtw,average,10292428.0,-2.1390593933965303e-05,0.189360916194895
FordA,dtw,complete,10386815.0,-0.0002636292724516,0.1629688239821023
FordA,dtw,single,7888873.0,-2.1390593933965303e-05,0.785866082517599
FordA,dtw,ward,10335644.0,-2.1390593933965303e-05,0.1753313032231787
FordA,dtw,weighted,10360863.0,-2.1390593933965303e-05,0.1863156873691883
FordA,euclidean,average,10492723.0,0.0004336090829799,0.2294203695645525
FordA,euclidean,complete,10714265.0,0.0004871512789389,0.1949860446938204
FordA,euclidean,single,8332697.0,-2.1390593933965303e-05,0.8613657277723475
FordA,euclidean,ward,10518630.0,0.0004336090829799,0.1998085023935056
FordA,euclidean,weighted,10599699.0,0.0004336090829799,0.2210358491111025
FordA,kdtw,average,110286947.0,-0.0002266557286541,0.0861505215243664
FordA,kdtw,complete,112663410.0,-0.0002114255838651,0.0862490879755806
FordA,kdtw,single,113105790.0,-0.0002207618476658,0.0860402324467082
FordA,kdtw,ward,112345382.0,-0.0002266557286541,0.1701277769895001
FordA,kdtw,weighted,113795275.0,-0.0002266557286541,0.0861505215243664
FordA,lorentzian,average,11080207.0,-0.0001522131582951,0.2197953973376046
FordA,lorentzian,complete,11155627.0,0.0008709044638381,0.1909125896852713
FordA,lorentzian,single,8792609.0,-2.1390593933965303e-05,0.82894263891671
FordA,lorentzian,ward,10976244.0,-0.0001522131582951,0.1927446356651066
FordA,lorentzian,weighted,11104354.0,-0.0001522131582951,0.2126929761553599
FordA,msm,average,10064062.0,0.0400810045167633,0.1911775403972034
