dataset,distance,linkage,strategy,phase,runtime,ARI
MixedShapesRegularTrain,kdtw,single,parallel,Initializing,1338,0.00012519437243087002
MixedShapesRegularTrain,kdtw,single,parallel,Approximating,0,0.00012519437243087002
MixedShapesRegularTrain,kdtw,single,parallel,ComputingFullDistances,71801033,0.00012519437243087002
MixedShapesRegularTrain,kdtw,single,parallel,Finalizing,102,0.00012519437243087002
MixedShapesRegularTrain,kdtw,single,parallel,Finished,71802474,0.00012519437243087002
Strawberry,msm,complete,parallel,Initializing,171,0.031960182533613206
Strawberry,msm,complete,parallel,Approximating,0,0.031960182533613206
Strawberry,msm,complete,parallel,ComputingFullDistances,15604,0.031960182533613206
Strawberry,msm,complete,parallel,Finalizing,81,0.031960182533613206
Strawberry,msm,complete,parallel,Finished,15857,0.031960182533613206
WormsTwoClass,dtw,weighted,parallel,Initializing,178,-0.005006107584344052
WormsTwoClass,dtw,weighted,parallel,Approximating,0,-0.005006107584344052
WormsTwoClass,dtw,weighted,parallel,ComputingFullDistances,22660,-0.005006107584344052
WormsTwoClass,dtw,weighted,parallel,Finalizing,28,-0.005006107584344052
WormsTwoClass,dtw,weighted,parallel,Finished,22867,-0.005006107584344052
GunPoint,euclidean,weighted,parallel,Initializing,50,0.030492164480455004
GunPoint,euclidean,weighted,parallel,Approximating,0,0.030492164480455004
GunPoint,euclidean,weighted,parallel,ComputingFullDistances,135,0.030492164480455004
GunPoint,euclidean,weighted,parallel,Finalizing,24,0.030492164480455004
GunPoint,euclidean,weighted,parallel,Finished,210,0.030492164480455004
UWaveGestureLibraryY,kdtw,single,parallel,Initializing,708,-8.424575972640849e-08
UWaveGestureLibraryY,kdtw,single,parallel,Approximating,0,-8.424575972640849e-08
UWaveGestureLibraryY,kdtw,single,parallel,ComputingFullDistances,11916465,-8.424575972640849e-08
UWaveGestureLibraryY,kdtw,single,parallel,Finalizing,216,-8.424575972640849e-08
UWaveGestureLibraryY,kdtw,single,parallel,Finished,11917390,-8.424575972640849e-08
PickupGestureWiimoteZ,sbd,ward,parallel,Initializing,34,0.3391713747645951
PickupGestureWiimoteZ,sbd,ward,parallel,Approximating,0,0.3391713747645951
PickupGestureWiimoteZ,sbd,ward,parallel,ComputingFullDistances,515,0.3391713747645951
PickupGestureWiimoteZ,sbd,ward,parallel,Finalizing,16,0.3391713747645951
PickupGestureWiimoteZ,sbd,ward,parallel,Finished,565,0.3391713747645951
EOGHorizontalSignal,kdtw,average,parallel,Initializing,357,0.00037855526071538606
EOGHorizontalSignal,kdtw,average,parallel,Approximating,0,0.00037855526071538606
EOGHorizontalSignal,kdtw,average,parallel,ComputingFullDistances,6583618,0.00037855526071538606
EOGHorizontalSignal,kdtw,average,parallel,Finalizing,61,0.00037855526071538606
EOGHorizontalSignal,kdtw,average,parallel,Finished,6584036,0.00037855526071538606
ChlorineConcentration,dtw,ward,parallel,Initializing,334,0.009499300083825966
ChlorineConcentration,dtw,ward,parallel,Approximating,0,0.009499300083825966
ChlorineConcentration,dtw,ward,parallel,ComputingFullDistances,147467,0.009499300083825966
ChlorineConcentration,dtw,ward,parallel,Finalizing,553,0.009499300083825966
ChlorineConcentration,dtw,ward,parallel,Finished,148356,0.009499300083825966
NonInvasiveFetalECGThorax2,dtw,average,parallel,Initializing,1234,0.12071715233782512
NonInvasiveFetalECGThorax2,dtw,average,parallel,Approximating,0,0.12071715233782512
NonInvasiveFetalECGThorax2,dtw,average,parallel,ComputingFullDistances,2687904,0.12071715233782512
NonInvasiveFetalECGThorax2,dtw,average,parallel,Finalizing,432,0.12071715233782512
NonInvasiveFetalECGThorax2,dtw,average,parallel,Finished,2689572,0.12071715233782512
Lightning2,euclidean,single,parallel,Initializing,85,-0.005653870074065698
Lightning2,euclidean,single,parallel,Approximating,0,-0.005653870074065698
Lightning2,euclidean,single,parallel,ComputingFullDistances,121,-0.005653870074065698
Lightning2,euclidean,single,parallel,Finalizing,19,-0.005653870074065698
Lightning2,euclidean,single,parallel,Finished,226,-0.005653870074065698
ShapeletSim,kdtw,ward,parallel,Initializing,112,0.0
ShapeletSim,kdtw,ward,parallel,Approximating,0,0.0
ShapeletSim,kdtw,ward,parallel,ComputingFullDistances,78275,0.0
ShapeletSim,kdtw,ward,parallel,Finalizing,23,0.0
ShapeletSim,kdtw,ward,parallel,Finished,78412,0.0
GunPoint,dtw,ward,parallel,Initializing,49,-0.005050505050505051
GunPoint,dtw,ward,parallel,Approximating,0,-0.005050505050505051
GunPoint,dtw,ward,parallel,ComputingFullDistances,623,-0.005050505050505051
GunPoint,dtw,ward,parallel,Finalizing,24,-0.005050505050505051
GunPoint,dtw,ward,parallel,Finished,697,-0.005050505050505051
MiddlePhalanxOutlineAgeGroup,dtw,complete,parallel,Initializing,73,0.4189668760269654
MiddlePhalanxOutlineAgeGroup,dtw,complete,parallel,Approximating,0,0.4189668760269654
MiddlePhalanxOutlineAgeGroup,dtw,complete,parallel,ComputingFullDistances,915,0.4189668760269654
MiddlePhalanxOutlineAgeGroup,dtw,complete,parallel,Finalizing,53,0.4189668760269654
MiddlePhalanxOutlineAgeGroup,dtw,complete,parallel,Finished,1043,0.4189668760269654
UMD,euclidean,weighted,parallel,Initializing,43,0.11364318943375391
UMD,euclidean,weighted,parallel,Approximating,0,0.11364318943375391
UMD,euclidean,weighted,parallel,ComputingFullDistances,135,0.11364318943375391
UMD,euclidean,weighted,parallel,Finalizing,29,0.11364318943375391
UMD,euclidean,weighted,parallel,Finished,209,0.11364318943375391
HouseTwenty,lorentzian,complete,parallel,Initializing,157,0.38260516596074035
HouseTwenty,lorentzian,complete,parallel,Approximating,0,0.38260516596074035
HouseTwenty,lorentzian,complete,parallel,ComputingFullDistances,236,0.38260516596074035
HouseTwenty,lorentzian,complete,parallel,Finalizing,25,0.38260516596074035
HouseTwenty,lorentzian,complete,parallel,Finished,419,0.38260516596074035
edeniss20182020_temp_anomalies,euclidean,complete,parallel,Initializing,119,
edeniss20182020_temp_anomalies,euclidean,complete,parallel,Approximating,0,
edeniss20182020_temp_anomalies,euclidean,complete,parallel,ComputingFullDistances,197,
edeniss20182020_temp_anomalies,euclidean,complete,parallel,Finalizing,99,
edeniss20182020_temp_anomalies,euclidean,complete,parallel,Finished,415,
NonInvasiveFetalECGThorax2,lorentzian,weighted,parallel,Initializing,1333,0.23020388962132615
NonInvasiveFetalECGThorax2,lorentzian,weighted,parallel,Approximating,0,0.23020388962132615
NonInvasiveFetalECGThorax2,lorentzian,weighted,parallel,ComputingFullDistances,16447,0.23020388962132615
NonInvasiveFetalECGThorax2,lorentzian,weighted,parallel,Finalizing,405,0.23020388962132615
NonInvasiveFetalECGThorax2,lorentzian,weighted,parallel,Finished,18186,0.23020388962132615
edeniss20182020_volume_anomalies,dtw,single,parallel,Initializing,42,
edeniss20182020_volume_anomalies,dtw,single,parallel,Approximating,0,
edeniss20182020_volume_anomalies,dtw,single,parallel,ComputingFullDistances,806,
edeniss20182020_volume_anomalies,dtw,single,parallel,Finalizing,21,
edeniss20182020_volume_anomalies,dtw,single,parallel,Finished,870,
ACSF1,euclidean,weighted,parallel,Initializing,210,0.013010794738573654
ACSF1,euclidean,weighted,parallel,Approximating,0,0.013010794738573654
ACSF1,euclidean,weighted,parallel,ComputingFullDistances,176,0.013010794738573654
ACSF1,euclidean,weighted,parallel,Finalizing,26,0.013010794738573654
ACSF1,euclidean,weighted,parallel,Finished,412,0.013010794738573654
Haptics,kdtw,complete,parallel,Initializing,323,0.0002129154815736824
Haptics,kdtw,complete,parallel,Approximating,0,0.0002129154815736824
Haptics,kdtw,complete,parallel,ComputingFullDistances,2022463,0.0002129154815736824
Haptics,kdtw,complete,parallel,Finalizing,45,0.0002129154815736824
Haptics,kdtw,complete,parallel,Finished,2022834,0.0002129154815736824
Wine,msm,weighted,parallel,Initializing,50,0.004972977948049782
Wine,msm,weighted,parallel,Approximating,0,0.004972977948049782
Wine,msm,weighted,parallel,ComputingFullDistances,559,0.004972977948049782
Wine,msm,weighted,parallel,Finalizing,16,0.004972977948049782
Wine,msm,weighted,parallel,Finished,625,0.004972977948049782
SemgHandMovementCh2,euclidean,weighted,parallel,Initializing,554,0.02614115467437437
SemgHandMovementCh2,euclidean,weighted,parallel,Approximating,0,0.02614115467437437
SemgHandMovementCh2,euclidean,weighted,parallel,ComputingFullDistances,367,0.02614115467437437
SemgHandMovementCh2,euclidean,weighted,parallel,Finalizing,91,0.02614115467437437
SemgHandMovementCh2,euclidean,weighted,parallel,Finished,1013,0.02614115467437437
NonInvasiveFetalECGThorax1,euclidean,weighted,parallel,Initializing,1245,0.12754539874042328
NonInvasiveFetalECGThorax1,euclidean,weighted,parallel,Approximating,0,0.12754539874042328
NonInvasiveFetalECGThorax1,euclidean,weighted,parallel,ComputingFullDistances,2117,0.12754539874042328
NonInvasiveFetalECGThorax1,euclidean,weighted,parallel,Finalizing,444,0.12754539874042328
NonInvasiveFetalECGThorax1,euclidean,weighted,parallel,Finished,3808,0.12754539874042328
CricketX,lorentzian,single,parallel,Initializing,200,5.529821618173261e-05
CricketX,lorentzian,single,parallel,Approximating,0,5.529821618173261e-05
CricketX,lorentzian,single,parallel,ComputingFullDistances,421,5.529821618173261e-05
CricketX,lorentzian,single,parallel,Finalizing,48,5.529821618173261e-05
CricketX,lorentzian,single,parallel,Finished,671,5.529821618173261e-05
BeetleFly,kdtw,average,parallel,Initializing,45,0.0
BeetleFly,kdtw,average,parallel,Approximating,0,0.0
BeetleFly,kdtw,average,parallel,ComputingFullDistances,3651,0.0
BeetleFly,kdtw,average,parallel,Finalizing,16,0.0
BeetleFly,kdtw,average,parallel,Finished,3713,0.0
AllGestureWiimoteY,kdtw,complete,parallel,Initializing,123,6.518421406788862e-05
AllGestureWiimoteY,kdtw,complete,parallel,Approximating,0,6.518421406788862e-05
AllGestureWiimoteY,kdtw,complete,parallel,ComputingFullDistances,112033,6.518421406788862e-05
AllGestureWiimoteY,kdtw,complete,parallel,Finalizing,83,6.518421406788862e-05
AllGestureWiimoteY,kdtw,complete,parallel,Finished,112239,6.518421406788862e-05
edeniss20182020_vpd_anomalies,msm,average,parallel,Initializing,35,
edeniss20182020_vpd_anomalies,msm,average,parallel,Approximating,0,
edeniss20182020_vpd_anomalies,msm,average,parallel,ComputingFullDistances,493,
edeniss20182020_vpd_anomalies,msm,average,parallel,Finalizing,16,
edeniss20182020_vpd_anomalies,msm,average,parallel,Finished,546,
MiddlePhalanxOutlineAgeGroup,msm,complete,parallel,Initializing,67,0.44972254110184656
MiddlePhalanxOutlineAgeGroup,msm,complete,parallel,Approximating,0,0.44972254110184656
MiddlePhalanxOutlineAgeGroup,msm,complete,parallel,ComputingFullDistances,939,0.44972254110184656
MiddlePhalanxOutlineAgeGroup,msm,complete,parallel,Finalizing,51,0.44972254110184656
MiddlePhalanxOutlineAgeGroup,msm,complete,parallel,Finished,1059,0.44972254110184656
ProximalPhalanxOutlineAgeGroup,msm,average,parallel,Initializing,62,0.5411137152556187
ProximalPhalanxOutlineAgeGroup,msm,average,parallel,Approximating,0,0.5411137152556187
ProximalPhalanxOutlineAgeGroup,msm,average,parallel,ComputingFullDistances,1022,0.5411137152556187
ProximalPhalanxOutlineAgeGroup,msm,average,parallel,Finalizing,59,0.5411137152556187
ProximalPhalanxOutlineAgeGroup,msm,average,parallel,Finished,1143,0.5411137152556187
ProximalPhalanxOutlineCorrect,sbd,ward,parallel,Initializing,97,0.06926806416139014
ProximalPhalanxOutlineCorrect,sbd,ward,parallel,Approximating,0,0.06926806416139014
ProximalPhalanxOutlineCorrect,sbd,ward,parallel,ComputingFullDistances,946,0.06926806416139014
ProximalPhalanxOutlineCorrect,sbd,ward,parallel,Finalizing,76,0.06926806416139014
ProximalPhalanxOutlineCorrect,sbd,ward,parallel,Finished,1121,0.06926806416139014
Mallat,msm,average,parallel,Initializing,1066,0.5924840836892842
Mallat,msm,average,parallel,Approximating,0,0.5924840836892842
Mallat,msm,average,parallel,ComputingFullDistances,2027135,0.5924840836892842
Mallat,msm,average,parallel,Finalizing,187,0.5924840836892842
Mallat,msm,average,parallel,Finished,2028390,0.5924840836892842
PowerCons,sbd,ward,parallel,Initializing,72,0.14886371473894752
PowerCons,sbd,ward,parallel,Approximating,0,0.14886371473894752
PowerCons,sbd,ward,parallel,ComputingFullDistances,552,0.14886371473894752
PowerCons,sbd,ward,parallel,Finalizing,41,0.14886371473894752
PowerCons,sbd,ward,parallel,Finished,666,0.14886371473894752
edeniss20182020_level_anomalies,msm,ward,parallel,Initializing,42,
edeniss20182020_level_anomalies,msm,ward,parallel,Approximating,0,
edeniss20182020_level_anomalies,msm,ward,parallel,ComputingFullDistances,693,
edeniss20182020_level_anomalies,msm,ward,parallel,Finalizing,22,
edeniss20182020_level_anomalies,msm,ward,parallel,Finished,759,
BirdChicken,euclidean,weighted,parallel,Initializing,41,0.0
BirdChicken,euclidean,weighted,parallel,Approximating,0,0.0
BirdChicken,euclidean,weighted,parallel,ComputingFullDistances,78,0.0
BirdChicken,euclidean,weighted,parallel,Finalizing,11,0.0
BirdChicken,euclidean,weighted,parallel,Finished,132,0.0
TwoLeadECG,dtw,ward,parallel,Initializing,97,-0.0002091121580140874
TwoLeadECG,dtw,ward,parallel,Approximating,0,-0.0002091121580140874
TwoLeadECG,dtw,ward,parallel,ComputingFullDistances,2990,-0.0002091121580140874
TwoLeadECG,dtw,ward,parallel,Finalizing,87,-0.0002091121580140874
TwoLeadECG,dtw,ward,parallel,Finished,3176,-0.0002091121580140874
MiddlePhalanxOutlineCorrect,lorentzian,weighted,parallel,Initializing,114,-0.000325393017626272
MiddlePhalanxOutlineCorrect,lorentzian,weighted,parallel,Approximating,0,-0.000325393017626272
MiddlePhalanxOutlineCorrect,lorentzian,weighted,parallel,ComputingFullDistances,234,-0.000325393017626272
MiddlePhalanxOutlineCorrect,lorentzian,weighted,parallel,Finalizing,84,-0.000325393017626272
MiddlePhalanxOutlineCorrect,lorentzian,weighted,parallel,Finished,433,-0.000325393017626272
TwoPatterns,lorentzian,ward,parallel,Initializing,541,0.03392652397954919
TwoPatterns,lorentzian,ward,parallel,Approximating,0,0.03392652397954919
TwoPatterns,lorentzian,ward,parallel,ComputingFullDistances,5282,0.03392652397954919
TwoPatterns,lorentzian,ward,parallel,Finalizing,749,0.03392652397954919
TwoPatterns,lorentzian,ward,parallel,Finished,6574,0.03392652397954919
ProximalPhalanxOutlineAgeGroup,sbd,single,parallel,Initializing,61,0.5451576328794796
ProximalPhalanxOutlineAgeGroup,sbd,single,parallel,Approximating,0,0.5451576328794796
ProximalPhalanxOutlineAgeGroup,sbd,single,parallel,ComputingFullDistances,613,0.5451576328794796
ProximalPhalanxOutlineAgeGroup,sbd,single,parallel,Finalizing,28,0.5451576328794796
ProximalPhalanxOutlineAgeGroup,sbd,single,parallel,Finished,703,0.5451576328794796
edeniss20182020_ec_anomalies,sbd,average,parallel,Initializing,47,
edeniss20182020_ec_anomalies,sbd,average,parallel,Approximating,0,
edeniss20182020_ec_anomalies,sbd,average,parallel,ComputingFullDistances,723,
edeniss20182020_ec_anomalies,sbd,average,parallel,Finalizing,28,
edeniss20182020_ec_anomalies,sbd,average,parallel,Finished,800,
GunPoint,kdtw,average,parallel,Initializing,57,-0.005050505050505051
GunPoint,kdtw,average,parallel,Approximating,0,-0.005050505050505051
GunPoint,kdtw,average,parallel,ComputingFullDistances,5716,-0.005050505050505051
GunPoint,kdtw,average,parallel,Finalizing,31,-0.005050505050505051
GunPoint,kdtw,average,parallel,Finished,5804,-0.005050505050505051
Worms,kdtw,complete,parallel,Initializing,197,-0.01313349517378299
Worms,kdtw,complete,parallel,Approximating,0,-0.01313349517378299
Worms,kdtw,complete,parallel,ComputingFullDistances,433919,-0.01313349517378299
Worms,kdtw,complete,parallel,Finalizing,35,-0.01313349517378299
Worms,kdtw,complete,parallel,Finished,434152,-0.01313349517378299
SemgHandGenderCh2,lorentzian,single,parallel,Initializing,639,-0.0007406074009309023
SemgHandGenderCh2,lorentzian,single,parallel,Approximating,0,-0.0007406074009309023
SemgHandGenderCh2,lorentzian,single,parallel,ComputingFullDistances,1863,-0.0007406074009309023
SemgHandGenderCh2,lorentzian,single,parallel,Finalizing,52,-0.0007406074009309023
SemgHandGenderCh2,lorentzian,single,parallel,Finished,2556,-0.0007406074009309023
PigCVP,euclidean,average,parallel,Initializing,376,0.04714201875880157
PigCVP,euclidean,average,parallel,Approximating,0,0.04714201875880157
PigCVP,euclidean,average,parallel,ComputingFullDistances,186,0.04714201875880157
PigCVP,euclidean,average,parallel,Finalizing,37,0.04714201875880157
PigCVP,euclidean,average,parallel,Finished,601,0.04714201875880157
NonInvasiveFetalECGThorax2,kdtw,complete,parallel,Initializing,1307,0.006019518175982764
NonInvasiveFetalECGThorax2,kdtw,complete,parallel,Approximating,0,0.006019518175982764
NonInvasiveFetalECGThorax2,kdtw,complete,parallel,ComputingFullDistances,63549892,0.006019518175982764
NonInvasiveFetalECGThorax2,kdtw,complete,parallel,Finalizing,474,0.006019518175982764
NonInvasiveFetalECGThorax2,kdtw,complete,parallel,Finished,63551674,0.006019518175982764
UWaveGestureLibraryZ,lorentzian,ward,parallel,Initializing,765,0.30864504355216454
UWaveGestureLibraryZ,lorentzian,ward,parallel,Approximating,0,0.30864504355216454
UWaveGestureLibraryZ,lorentzian,ward,parallel,ComputingFullDistances,9380,0.30864504355216454
UWaveGestureLibraryZ,lorentzian,ward,parallel,Finalizing,625,0.30864504355216454
UWaveGestureLibraryZ,lorentzian,ward,parallel,Finished,10772,0.30864504355216454
Lightning2,dtw,single,parallel,Initializing,89,-0.005653870074065698
Lightning2,dtw,single,parallel,Approximating,0,-0.005653870074065698
Lightning2,dtw,single,parallel,ComputingFullDistances,4457,-0.005653870074065698
Lightning2,dtw,single,parallel,Finalizing,17,-0.005653870074065698
Lightning2,dtw,single,parallel,Finished,4564,-0.005653870074065698
DistalPhalanxOutlineCorrect,sbd,weighted,parallel,Initializing,79,0.001368164739912358
DistalPhalanxOutlineCorrect,sbd,weighted,parallel,Approximating,0,0.001368164739912358
DistalPhalanxOutlineCorrect,sbd,weighted,parallel,ComputingFullDistances,950,0.001368164739912358
DistalPhalanxOutlineCorrect,sbd,weighted,parallel,Finalizing,68,0.001368164739912358
DistalPhalanxOutlineCorrect,sbd,weighted,parallel,Finished,1099,0.001368164739912358
UMD,msm,weighted,parallel,Initializing,44,0.11288100729940204
UMD,msm,weighted,parallel,Approximating,0,0.11288100729940204
UMD,msm,weighted,parallel,ComputingFullDistances,483,0.11288100729940204
UMD,msm,weighted,parallel,Finalizing,22,0.11288100729940204
UMD,msm,weighted,parallel,Finished,550,0.11288100729940204
SmoothSubspace,lorentzian,average,parallel,Initializing,28,0.970151859257011
SmoothSubspace,lorentzian,average,parallel,Approximating,0,0.970151859257011
SmoothSubspace,lorentzian,average,parallel,ComputingFullDistances,146,0.970151859257011
SmoothSubspace,lorentzian,average,parallel,Finalizing,57,0.970151859257011
SmoothSubspace,lorentzian,average,parallel,Finished,233,0.970151859257011
Lightning7,dtw,complete,parallel,Initializing,65,0.33756552568123405
Lightning7,dtw,complete,parallel,Approximating,0,0.33756552568123405
Lightning7,dtw,complete,parallel,ComputingFullDistances,933,0.33756552568123405
Lightning7,dtw,complete,parallel,Finalizing,21,0.33756552568123405
Lightning7,dtw,complete,parallel,Finished,1020,0.33756552568123405
LargeKitchenAppliances,msm,weighted,parallel,Initializing,311,-2.8501583920329644e-05
LargeKitchenAppliances,msm,weighted,parallel,Approximating,0,-2.8501583920329644e-05
LargeKitchenAppliances,msm,weighted,parallel,ComputingFullDistances,100714,-2.8501583920329644e-05
LargeKitchenAppliances,msm,weighted,parallel,Finalizing,64,-2.8501583920329644e-05
LargeKitchenAppliances,msm,weighted,parallel,Finished,101090,-2.8501583920329644e-05
Earthquakes,msm,ward,parallel,Initializing,200,-0.03082972608482632
Earthquakes,msm,ward,parallel,Approximating,0,-0.03082972608482632
Earthquakes,msm,ward,parallel,ComputingFullDistances,18650,-0.03082972608482632
Earthquakes,msm,ward,parallel,Finalizing,48,-0.03082972608482632
Earthquakes,msm,ward,parallel,Finished,18898,-0.03082972608482632
RefrigerationDevices,msm,ward,parallel,Initializing,304,0.11451848271957583
RefrigerationDevices,msm,ward,parallel,Approximating,0,0.11451848271957583
RefrigerationDevices,msm,ward,parallel,ComputingFullDistances,100768,0.11451848271957583
RefrigerationDevices,msm,ward,parallel,Finalizing,74,0.11451848271957583
RefrigerationDevices,msm,ward,parallel,Finished,101147,0.11451848271957583
RefrigerationDevices,msm,complete,parallel,Initializing,308,0.06125401949532853
RefrigerationDevices,msm,complete,parallel,Approximating,0,0.06125401949532853
RefrigerationDevices,msm,complete,parallel,ComputingFullDistances,101372,0.06125401949532853
RefrigerationDevices,msm,complete,parallel,Finalizing,68,0.06125401949532853
RefrigerationDevices,msm,complete,parallel,Finished,101749,0.06125401949532853
AllGestureWiimoteZ,sbd,complete,parallel,Initializing,97,0.09585540265828948
AllGestureWiimoteZ,sbd,complete,parallel,Approximating,0,0.09585540265828948
AllGestureWiimoteZ,sbd,complete,parallel,ComputingFullDistances,1818,0.09585540265828948
AllGestureWiimoteZ,sbd,complete,parallel,Finalizing,78,0.09585540265828948
AllGestureWiimoteZ,sbd,complete,parallel,Finished,1996,0.09585540265828948
edeniss20182020_ph_anomalies,sbd,ward,parallel,Initializing,57,
edeniss20182020_ph_anomalies,sbd,ward,parallel,Approximating,0,
edeniss20182020_ph_anomalies,sbd,ward,parallel,ComputingFullDistances,781,
edeniss20182020_ph_anomalies,sbd,ward,parallel,Finalizing,36,
edeniss20182020_ph_anomalies,sbd,ward,parallel,Finished,876,
ChlorineConcentration,lorentzian,weighted,parallel,Initializing,367,0.011468629280387456
ChlorineConcentration,lorentzian,weighted,parallel,Approximating,0,0.011468629280387456
ChlorineConcentration,lorentzian,weighted,parallel,ComputingFullDistances,5018,0.011468629280387456
ChlorineConcentration,lorentzian,weighted,parallel,Finalizing,478,0.011468629280387456
ChlorineConcentration,lorentzian,weighted,parallel,Finished,5865,0.011468629280387456
Adiac,kdtw,ward,parallel,Initializing,127,0.32566176322377405
Adiac,kdtw,ward,parallel,Approximating,0,0.32566176322377405
Adiac,kdtw,ward,parallel,ComputingFullDistances,114097,0.32566176322377405
Adiac,kdtw,ward,parallel,Finalizing,78,0.32566176322377405
Adiac,kdtw,ward,parallel,Finished,114304,0.32566176322377405
edeniss20182020_volume_anomalies,sbd,complete,parallel,Initializing,45,
edeniss20182020_volume_anomalies,sbd,complete,parallel,Approximating,0,
edeniss20182020_volume_anomalies,sbd,complete,parallel,ComputingFullDistances,596,
edeniss20182020_volume_anomalies,sbd,complete,parallel,Finalizing,23,
edeniss20182020_volume_anomalies,sbd,complete,parallel,Finished,666,
GunPointMaleVersusFemale,sbd,weighted,parallel,Initializing,76,0.006744921041122857
GunPointMaleVersusFemale,sbd,weighted,parallel,Approximating,0,0.006744921041122857
GunPointMaleVersusFemale,sbd,weighted,parallel,ComputingFullDistances,693,0.006744921041122857
GunPointMaleVersusFemale,sbd,weighted,parallel,Finalizing,59,0.006744921041122857
GunPointMaleVersusFemale,sbd,weighted,parallel,Finished,829,0.006744921041122857
PigCVP,sbd,complete,parallel,Initializing,334,0.044807005314977784
PigCVP,sbd,complete,parallel,Approximating,0,0.044807005314977784
PigCVP,sbd,complete,parallel,ComputingFullDistances,2236,0.044807005314977784
PigCVP,sbd,complete,parallel,Finalizing,33,0.044807005314977784
PigCVP,sbd,complete,parallel,Finished,2604,0.044807005314977784
CricketY,dtw,average,parallel,Initializing,180,0.07813420452222519
CricketY,dtw,average,parallel,Approximating,0,0.07813420452222519
CricketY,dtw,average,parallel,ComputingFullDistances,16279,0.07813420452222519
CricketY,dtw,average,parallel,Finalizing,70,0.07813420452222519
CricketY,dtw,average,parallel,Finished,16531,0.07813420452222519
Earthquakes,msm,weighted,parallel,Initializing,183,0.0310183216709243
Earthquakes,msm,weighted,parallel,Approximating,0,0.0310183216709243
Earthquakes,msm,weighted,parallel,ComputingFullDistances,18730,0.0310183216709243
Earthquakes,msm,weighted,parallel,Finalizing,43,0.0310183216709243
Earthquakes,msm,weighted,parallel,Finished,18957,0.0310183216709243
Rock,kdtw,average,parallel,Initializing,144,-0.021185508721027105
Rock,kdtw,average,parallel,Approximating,0,-0.021185508721027105
Rock,kdtw,average,parallel,ComputingFullDistances,329183,-0.021185508721027105
Rock,kdtw,average,parallel,Finalizing,15,-0.021185508721027105
Rock,kdtw,average,parallel,Finished,329345,-0.021185508721027105
GunPointAgeSpan,euclidean,average,parallel,Initializing,76,-0.00172999041499589
GunPointAgeSpan,euclidean,average,parallel,Approximating,0,-0.00172999041499589
GunPointAgeSpan,euclidean,average,parallel,ComputingFullDistances,117,-0.00172999041499589
GunPointAgeSpan,euclidean,average,parallel,Finalizing,63,-0.00172999041499589
GunPointAgeSpan,euclidean,average,parallel,Finished,258,-0.00172999041499589
PigCVP,sbd,single,parallel,Initializing,347,0.004704865809722681
PigCVP,sbd,single,parallel,Approximating,0,0.004704865809722681
PigCVP,sbd,single,parallel,ComputingFullDistances,2245,0.004704865809722681
PigCVP,sbd,single,parallel,Finalizing,21,0.004704865809722681
PigCVP,sbd,single,parallel,Finished,2614,0.004704865809722681
ElectricDevices,dtw,ward,parallel,Initializing,748,0.3535127592047668
ElectricDevices,dtw,ward,parallel,Approximating,0,0.3535127592047668
ElectricDevices,dtw,ward,parallel,ComputingFullDistances,753151,0.3535127592047668
ElectricDevices,dtw,ward,parallel,Finalizing,11102,0.3535127592047668
ElectricDevices,dtw,ward,parallel,Finished,765002,0.3535127592047668
MoteStrain,msm,weighted,parallel,Initializing,103,0.006587328331912058
MoteStrain,msm,weighted,parallel,Approximating,0,0.006587328331912058
MoteStrain,msm,weighted,parallel,ComputingFullDistances,3758,0.006587328331912058
MoteStrain,msm,weighted,parallel,Finalizing,90,0.006587328331912058
MoteStrain,msm,weighted,parallel,Finished,3952,0.006587328331912058
InlineSkate,lorentzian,weighted,parallel,Initializing,629,0.006901122249197005
InlineSkate,lorentzian,weighted,parallel,Approximating,0,0.006901122249197005
InlineSkate,lorentzian,weighted,parallel,ComputingFullDistances,1312,0.006901122249197005
InlineSkate,lorentzian,weighted,parallel,Finalizing,66,0.006901122249197005
InlineSkate,lorentzian,weighted,parallel,Finished,2010,0.006901122249197005
FordA,dtw,single,parallel,Initializing,1129,-2.1390593933965306e-05
FordA,dtw,single,parallel,Approximating,0,-2.1390593933965306e-05
FordA,dtw,single,parallel,ComputingFullDistances,1941864,-2.1390593933965306e-05
FordA,dtw,single,parallel,Finalizing,267,-2.1390593933965306e-05
FordA,dtw,single,parallel,Finished,1943262,-2.1390593933965306e-05
FiftyWords,sbd,average,parallel,Initializing,160,0.1339904587943446
FiftyWords,sbd,average,parallel,Approximating,0,0.1339904587943446
FiftyWords,sbd,average,parallel,ComputingFullDistances,2741,0.1339904587943446
FiftyWords,sbd,average,parallel,Finalizing,68,0.1339904587943446
FiftyWords,sbd,average,parallel,Finished,2970,0.1339904587943446
CricketY,euclidean,complete,parallel,Initializing,177,0.12410944400541081
CricketY,euclidean,complete,parallel,Approximating,0,0.12410944400541081
CricketY,euclidean,complete,parallel,ComputingFullDistances,154,0.12410944400541081
CricketY,euclidean,complete,parallel,Finalizing,98,0.12410944400541081
CricketY,euclidean,complete,parallel,Finished,429,0.12410944400541081
MiddlePhalanxOutlineCorrect,msm,single,parallel,Initializing,108,0.001444978979905756
MiddlePhalanxOutlineCorrect,msm,single,parallel,Approximating,0,0.001444978979905756
MiddlePhalanxOutlineCorrect,msm,single,parallel,ComputingFullDistances,1833,0.001444978979905756
